date,cera20c,ncep,cera20c_spread,ncep_spread,wegener,station
1930-03-11,-17.72201612956373,-19.37168500791824,3.687723398789165,3.687723398789165,,AT_Qameruj
1930-03-12,-18.22003651143064,-21.662634941307083,4.391983904343582,4.391983904343582,,AT_Qameruj
1930-03-13,-21.302222282870826,-12.586147731151627,5.085366129322501,5.085366129322501,,AT_Qameruj
1930-03-14,-16.960966195715535,-2.2832664071401902,6.35466918897851,6.35466918897851,,AT_Qameruj
1930-03-15,-10.321335412157714,0.44228369283167446,5.280047187648418,5.280047187648418,,AT_Qameruj
1930-03-16,-11.42363087340321,-3.4111802334181,3.4204058774685047,3.4204058774685047,,AT_Qameruj
1930-03-17,-13.268175861822233,-5.529966896562855,4.907457540886,4.907457540886,,AT_Qameruj
1930-03-18,-20.636907130571934,-10.277202774991494,3.890342959656363,3.890342959656363,,AT_Qameruj
1930-03-19,-21.906159151380272,-8.336972412032395,2.4789581489706607,2.4789581489706607,,AT_Qameruj
1930-03-20,-21.19360051224398,-6.857409879622913,3.0648987483671375,3.0648987483671375,,AT_Qameruj
1930-03-21,-18.023497482594752,-5.8523836631073225,3.547495644961165,3.547495644961165,,AT_Qameruj
1930-03-22,-17.599798225630913,-8.325268744474009,2.6701843597988657,2.6701843597988657,,AT_Qameruj
1930-03-23,-18.637523659330263,-8.857312671435597,3.1355776030967375,3.1355776030967375,,AT_Qameruj
1930-03-24,-18.420820357080448,-8.457144213784133,3.1791268378056157,3.1791268378056157,,AT_Qameruj
1930-03-25,-18.2759698735663,-10.439723182158303,3.2557757370235083,3.2557757370235083,,AT_Qameruj
1930-03-26,-17.739001800435297,-9.153189943537448,5.098639049014394,5.098639049014394,,AT_Qameruj
1930-03-27,-20.13646038119357,-7.149191884370462,4.734718543488037,4.734718543488037,,AT_Qameruj
1930-03-28,-19.72951211870427,-8.710399177184957,4.080268432591334,4.080268432591334,,AT_Qameruj
1930-03-29,-17.675032038584938,-10.52106049571659,2.944394478020898,2.944394478020898,,AT_Qameruj
1930-03-30,-14.238906248631391,-12.06246150699386,2.1497542368683797,2.1497542368683797,,AT_Qameruj
1930-03-31,-12.714784894501406,-12.938782521702006,3.2444302781104457,3.2444302781104457,,AT_Qameruj
1930-04-01,-13.496293887085349,-13.987295109261197,3.741390498258009,3.741390498258009,,AT_Qameruj
1930-04-02,-14.647659318993979,-16.13942888565425,3.3715931456901744,3.3715931456901744,,AT_Qameruj
1930-04-03,-17.505180405206808,-13.340091483958357,3.303951783936426,3.303951783936426,,AT_Qameruj
1930-04-04,-19.68789295084852,-9.441843024856539,3.8521968239559494,3.8521968239559494,,AT_Qameruj
1930-04-05,-19.74613081301332,-8.878855220800887,4.013632214717475,4.013632214717475,,AT_Qameruj
1930-04-06,-19.741733919255857,-8.022166480636788,3.464809084409163,3.464809084409163,,AT_Qameruj
1930-04-07,-19.54114737501049,-6.961690955967714,4.514387919213422,4.514387919213422,,AT_Qameruj
1930-04-08,-20.33965471774129,-10.20916208345859,4.31308842518047,4.31308842518047,,AT_Qameruj
1930-04-09,-20.96390846606583,-9.430038594724152,3.008677412696775,3.008677412696775,,AT_Qameruj
1930-04-10,-21.638315037819318,-12.867736453541635,4.1058884769894926,4.1058884769894926,,AT_Qameruj
1930-04-11,-21.35938501727322,-12.860712290423312,4.150469560095339,4.150469560095339,,AT_Qameruj
1930-04-12,-20.294379003837438,-9.844854713468681,4.043785196489129,4.043785196489129,,AT_Qameruj
1930-04-13,-19.275493520829606,-8.001087822911629,4.263190372216317,4.263190372216317,,AT_Qameruj
1930-04-14,-15.240447643956477,-2.8880184325489706,3.893204042116198,3.893204042116198,,AT_Qameruj
1930-04-15,-10.998912926136752,-2.651674148118235,3.5620410981804227,3.5620410981804227,,AT_Qameruj
1930-04-16,-13.821692882223996,0.15063971623072447,1.8546618623092759,1.8546618623092759,,AT_Qameruj
1930-04-17,-8.117483465800754,4.630859939762776,2.1221529280314315,2.1221529280314315,,AT_Qameruj
1930-04-18,-4.38886271880535,-0.022764149610026152,1.2814376782817143,1.2814376782817143,,AT_Qameruj
1930-04-19,-6.835048343864709,1.0427764196840057,2.090918126774482,2.090918126774482,,AT_Qameruj
1930-04-20,-7.342173847478778,0.6237357603012237,1.8368206879715434,1.8368206879715434,,AT_Qameruj
1930-04-21,-7.275420787359474,-0.21273887187009244,2.254193340048837,2.254193340048837,,AT_Qameruj
1930-04-22,-9.135236518987242,0.28321459001912164,2.2345538970196532,2.2345538970196532,,AT_Qameruj
1930-04-23,-10.244011885653073,-0.9849418160272156,2.3514414534191674,2.3514414534191674,,AT_Qameruj
1930-04-24,-10.991631024767432,-2.476966635349828,2.127340573577928,2.127340573577928,,AT_Qameruj
1930-04-25,-11.705510759699841,-2.5648965427759576,3.310577501165213,3.310577501165213,,AT_Qameruj
1930-04-26,-9.018860962133976,0.42873005444623224,1.5563250246516962,1.5563250246516962,,AT_Qameruj
1930-04-27,-7.328053026813666,3.309757407587909,0.8932341968177361,0.8932341968177361,,AT_Qameruj
1930-04-28,-6.66565247947626,1.6910026820135453,1.465432611738267,1.465432611738267,,AT_Qameruj
1930-04-29,-8.138416840893704,-0.5743093992343962,2.068234736972044,2.068234736972044,,AT_Qameruj
1930-04-30,-7.927393349699905,-0.5673463354060733,1.1739079899845752,1.1739079899845752,,AT_Qameruj
1930-05-01,-7.69234954211687,2.2307276324435206,1.2169114130862515,1.2169114130862515,,AT_Qameruj
1930-05-02,-5.200110770925159,4.486392224390061,1.9973173994226425,1.9973173994226425,,AT_Qameruj
1930-05-03,-4.006919743632567,4.683351511221919,1.3414557191554082,1.3414557191554082,,AT_Qameruj
1930-05-04,-2.460493716988423,4.486578606114193,1.3386068517041105,1.3386068517041105,,AT_Qameruj
1930-05-05,-2.555486472709228,4.766377687013456,1.2649680717740739,1.2649680717740739,,AT_Qameruj
1930-05-06,-2.637991011375236,6.104742326193998,1.075149103568031,1.075149103568031,,AT_Qameruj
1930-05-07,-1.5152043201124044,6.646296696853309,2.231353875749434,2.231353875749434,,AT_Qameruj
1930-05-08,0.004540209084318824,6.011005879916831,2.119625605115932,2.119625605115932,,AT_Qameruj
1930-05-09,0.5370593118669096,2.5747066481741503,3.1679935733553704,3.1679935733553704,,AT_Qameruj
1930-05-10,-0.2886252927287427,-0.20005143887363896,2.4856392924279116,2.4856392924279116,,AT_Qameruj
1930-05-11,-1.3576094502115612,0.715522522010553,2.6124972657293832,2.6124972657293832,,AT_Qameruj
1930-05-12,-1.049055400653409,2.50606828942678,2.6718278126427815,2.6718278126427815,,AT_Qameruj
1930-05-13,-0.3663899189656825,2.7307550582501894,2.151891456869394,2.151891456869394,,AT_Qameruj
1930-05-14,-0.5071539139728091,2.6798601419326578,1.7532453024105237,1.7532453024105237,,AT_Qameruj
1930-05-15,-1.0260192206113643,2.718327580224098,1.5658900013572281,1.5658900013572281,,AT_Qameruj
1930-05-16,-1.2889769399878543,2.0068325169131667,1.3341842253978304,1.3341842253978304,,AT_Qameruj
1930-05-17,-1.8825954688917192,1.3539246921829653,0.9498038534907125,0.9498038534907125,,AT_Qameruj
1930-05-18,-2.1034107010523755,0.8777387635462173,1.0653902867904887,1.0653902867904887,,AT_Qameruj
1930-05-19,-2.426157127298249,0.8783176712408451,0.9020306744788659,0.9020306744788659,,AT_Qameruj
1930-05-20,-2.4608083379520997,-0.39114813316134533,0.930449182331779,0.930449182331779,,AT_Qameruj
1930-05-21,-2.7945381662778495,-4.327487553757551,1.6149659832280483,1.6149659832280483,,AT_Qameruj
1930-05-22,-2.6554867812478298,-2.3982372664382146,2.3813343929186543,2.3813343929186543,,AT_Qameruj
1930-05-23,-2.0729127637192404,0.7732707330532689,2.644970133824675,2.644970133824675,,AT_Qameruj
1930-05-24,-0.3465869868514078,4.963395395468281,2.73158282555529,2.73158282555529,,AT_Qameruj
1930-05-25,-1.6869318822202384,2.104201845033221,2.8187646371654114,2.8187646371654114,,AT_Qameruj
1930-05-26,-4.155847595592266,-0.7813687629856174,2.4203853008902385,2.4203853008902385,,AT_Qameruj
1930-05-27,-5.912901763748687,-0.30930865974877975,2.0615148712029243,2.0615148712029243,,AT_Qameruj
1930-05-28,-5.59190747923391,0.9984905613665118,1.9855089326252544,1.9855089326252544,,AT_Qameruj
1930-05-29,-3.153729737848405,3.5209058645820077,2.1386697923917746,2.1386697923917746,,AT_Qameruj
1930-05-30,-0.880883254187194,4.570948421641102,2.517131789189141,2.517131789189141,,AT_Qameruj
1930-05-31,0.0954576146091084,5.832388970031448,1.6651191397909906,1.6651191397909906,,AT_Qameruj
1930-06-01,0.38892838942931485,6.886429775983461,1.448537474571875,1.448537474571875,,AT_Qameruj
1930-06-02,0.6569174373083516,6.3215805211724465,0.9516931668903387,0.9516931668903387,,AT_Qameruj
1930-06-03,1.9502971613378235,5.8056454603354295,0.9116688014385872,0.9116688014385872,,AT_Qameruj
1930-06-04,1.7373459357975172,5.999448842917587,0.6747093167057123,0.6747093167057123,,AT_Qameruj
1930-06-05,1.6003360601686125,6.174837100781148,0.8041632361134373,0.8041632361134373,,AT_Qameruj
1930-06-06,1.174049135677975,5.802273452058503,0.8103105755336193,0.8103105755336193,,AT_Qameruj
1930-06-07,0.7941508733221969,4.9870622340552995,0.8454569263055062,0.8454569263055062,,AT_Qameruj
1930-06-08,0.3115867796936046,4.172680554756775,0.952593076516014,0.952593076516014,,AT_Qameruj
1930-06-09,0.08173450011464745,4.492905756040402,1.2069144679208113,1.2069144679208113,,AT_Qameruj
1930-06-10,0.4792181897143733,5.658560602245633,1.3498793906585085,1.3498793906585085,,AT_Qameruj
1930-06-11,1.0867709815147986,5.706577271560544,1.4242404635493486,1.4242404635493486,,AT_Qameruj
1930-06-12,0.7743415921749879,5.28427795034032,1.0517435386769396,1.0517435386769396,,AT_Qameruj
1930-06-13,1.0876538952199324,5.857297427038225,0.9148117849938396,0.9148117849938396,,AT_Qameruj
1930-06-14,0.9191365012005491,6.361025279628396,1.2070913791300453,1.2070913791300453,,AT_Qameruj
1930-06-15,2.0716337183236164,8.295937234905848,1.7716235143446655,1.7716235143446655,,AT_Qameruj
1930-06-16,4.014808421934811,8.625183597502684,1.8546328598515054,1.8546328598515054,,AT_Qameruj
1930-06-17,4.815382327864651,7.537612375429108,1.4263902911772923,1.4263902911772923,,AT_Qameruj
1930-06-18,4.1369313984673015,6.427511773395176,1.724296123126521,1.724296123126521,,AT_Qameruj
1930-06-19,4.398836051327813,8.465205316896164,1.2596349208566948,1.2596349208566948,,AT_Qameruj
1930-06-20,4.599829202582735,9.886223963364554,1.50619567028629,1.50619567028629,,AT_Qameruj
1930-06-21,5.091685889316866,11.06332124216988,1.6592086069856216,1.6592086069856216,,AT_Qameruj
1930-06-22,5.6048789591471415,9.805380370976621,2.065978262101654,2.065978262101654,,AT_Qameruj
1930-06-23,5.866591388015343,10.031617205259899,1.6425777309096123,1.6425777309096123,,AT_Qameruj
1930-06-24,6.234895848768849,7.9823772945716795,1.7614325142020226,1.7614325142020226,,AT_Qameruj
1930-06-25,6.0924495671723395,7.059725289929578,1.4484863352857127,1.4484863352857127,,AT_Qameruj
1930-06-26,6.2267618709430295,8.732538868616603,1.4533367105581736,1.4533367105581736,,AT_Qameruj
1930-06-27,6.794853019566943,11.191564247055949,1.4180995270543153,1.4180995270543153,,AT_Qameruj
1930-06-28,7.224508000814614,11.004682871699568,1.3371600428137493,1.3371600428137493,,AT_Qameruj
1930-06-29,7.392366204107541,10.96409883114222,0.7451083086588948,0.7451083086588948,,AT_Qameruj
1930-06-30,8.083329764797766,10.375229094845285,1.3784135405853624,1.3784135405853624,,AT_Qameruj
1930-07-01,8.192957530358346,9.699950225958442,1.670381105484666,1.670381105484666,,AT_Qameruj
1930-07-02,7.7415594404484676,9.407652435793,1.4486645206597408,1.4486645206597408,,AT_Qameruj
1930-07-03,6.562321657646277,8.464923970502003,1.322286423117926,1.322286423117926,,AT_Qameruj
1930-07-04,4.9975619467516585,6.8755180501833495,0.9712522002217993,0.9712522002217993,,AT_Qameruj
1930-07-05,4.454724360199995,5.696652731738996,0.6407133874516951,0.6407133874516951,,AT_Qameruj
1930-07-06,4.386295066041001,5.579311201293235,0.7997122055273261,0.7997122055273261,,AT_Qameruj
1930-07-07,3.9162087564909074,4.4182267917059495,0.9168809322642387,0.9168809322642387,,AT_Qameruj
1930-07-08,3.870208484310389,5.1751461627349515,0.9539903881745454,0.9539903881745454,7.9,AT_Qameruj
1930-07-09,3.635421066203681,6.925035126296718,0.8478846931618341,0.8478846931618341,9.9,AT_Qameruj
1930-07-10,4.667536960928834,7.810793558565646,1.341696201018884,1.341696201018884,10.0,AT_Qameruj
1930-07-11,5.341429042775607,8.015354821807088,1.801806734140928,1.801806734140928,12.0,AT_Qameruj
1930-07-12,5.122600231861123,8.908454037776597,1.875129962514349,1.875129962514349,13.5,AT_Qameruj
1930-07-13,5.462975917819804,10.280589215856743,1.917598978460544,1.917598978460544,14.7,AT_Qameruj
1930-07-14,5.866408908187938,11.267295096489114,1.4209260943830435,1.4209260943830435,14.5,AT_Qameruj
1930-07-15,6.343707633743738,11.691122490755248,1.19179232963954,1.19179232963954,15.4,AT_Qameruj
1930-07-16,6.979309284921813,11.864558661305455,1.2570442706229659,1.2570442706229659,11.7,AT_Qameruj
1930-07-17,7.602174666598723,11.925575159250453,1.0542416663979968,1.0542416663979968,10.9,AT_Qameruj
1930-07-18,7.508130949164887,12.111565647599608,1.29513406536833,1.29513406536833,12.3,AT_Qameruj
1930-07-19,7.432567949381335,11.977551848246602,0.9967493381608019,0.9967493381608019,13.0,AT_Qameruj
1930-07-20,7.155910028273925,12.07010783538213,0.8268053183613022,0.8268053183613022,7.9,AT_Qameruj
1930-07-21,7.309091283748434,12.355062871351109,1.1743051833126958,1.1743051833126958,10.4,AT_Qameruj
1930-07-22,6.478901972622959,12.908033722693382,0.8829116778055002,0.8829116778055002,19.7,AT_Qameruj
1930-07-23,6.6079857293524755,12.309425127390671,1.266167525175658,1.266167525175658,14.8,AT_Qameruj
1930-07-24,6.605428238183281,12.828859419722388,1.1051955822196682,1.1051955822196682,13.0,AT_Qameruj
1930-07-25,6.459018887595678,11.683022335558856,1.0723162448318657,1.0723162448318657,16.7,AT_Qameruj
1930-07-26,6.490381521075001,10.722993900719343,1.5787629120914815,1.5787629120914815,10.2,AT_Qameruj
1930-07-27,5.841367506428888,10.248863250980406,1.4176811977008346,1.4176811977008346,8.6,AT_Qameruj
1930-07-28,5.544134244028469,9.997620008464098,1.2946006872571902,1.2946006872571902,10.5,AT_Qameruj
1930-07-29,5.2182950921145626,10.286108200500635,1.5917493986173494,1.5917493986173494,13.2,AT_Qameruj
1930-07-30,5.508606203781363,10.84937397904115,2.071937936783629,2.071937936783629,14.4,AT_Qameruj
1930-07-31,5.920198134571878,11.17871848053661,1.4911485866612824,1.4911485866612824,14.6,AT_Qameruj
1930-08-01,6.635174474655169,11.234853954716,1.39113055236024,1.39113055236024,14.3,AT_Qameruj
1930-08-02,5.883282000225231,10.49008460895542,1.1797016275352596,1.1797016275352596,13.1,AT_Qameruj
1930-08-03,6.158908743094428,10.120891964176327,1.2112867047818832,1.2112867047818832,13.6,AT_Qameruj
1930-08-04,5.90646894438928,10.588520353244839,0.928030047657312,0.928030047657312,12.2,AT_Qameruj
1930-08-05,5.677835641196241,9.92450095127766,1.1533011177572718,1.1533011177572718,12.6,AT_Qameruj
1930-08-06,5.5320908107611775,9.463924429437741,1.9244869426259068,1.9244869426259068,8.9,AT_Qameruj
1930-08-07,5.323889243928484,9.086686842225266,1.6857346522025807,1.6857346522025807,7.7,AT_Qameruj
1930-08-08,4.912712888213702,8.385922099743125,1.4087250946610401,1.4087250946610401,8.7,AT_Qameruj
1930-08-09,4.3713159951861655,8.335413294563349,1.2719274065695727,1.2719274065695727,9.1,AT_Qameruj
1930-08-10,3.851545669938627,7.80143390358777,1.310326969391675,1.310326969391675,10.3,AT_Qameruj
1930-08-11,3.163039354262131,8.330123612634127,1.2882286711100817,1.2882286711100817,12.2,AT_Qameruj
1930-08-12,3.8900180953086307,8.613976837805186,1.6445287438652358,1.6445287438652358,,AT_Qameruj
1930-08-13,3.6409160906298,7.297897739385856,1.6069324887067535,1.6069324887067535,,AT_Qameruj
1930-08-14,2.4948016853101143,6.304519194391373,1.3165612900729138,1.3165612900729138,5.8,AT_Qameruj
1930-08-15,2.439133209957732,6.204982027378697,1.501537329116859,1.501537329116859,6.0,AT_Qameruj
1930-08-16,2.1932618522280745,6.168643197028672,1.4826040376771863,1.4826040376771863,7.4,AT_Qameruj
1930-08-17,1.1235867714020298,6.152234550597771,1.4473769843958422,1.4473769843958422,8.0,AT_Qameruj
1930-08-18,0.22549499205816792,6.431893001844018,1.0366274883170359,1.0366274883170359,7.4,AT_Qameruj
1930-08-19,-0.29893475657933627,6.1160433809165795,0.8881848110716624,0.8881848110716624,6.0,AT_Qameruj
1930-08-20,0.12175481933510639,5.508144924319945,1.0201339400256844,1.0201339400256844,,AT_Qameruj
1930-08-21,0.03463320383477679,5.098386874267422,1.0587222870707733,1.0587222870707733,5.3,AT_Qameruj
1930-08-22,1.5269304106859987,5.054589737192735,1.2058833457256763,1.2058833457256763,5.2,AT_Qameruj
1930-08-23,1.3184303870648424,6.015795399408757,1.1130687176913783,1.1130687176913783,6.5,AT_Qameruj
1930-08-24,1.060677811765299,7.149770057727478,1.38331662901276,1.38331662901276,,AT_Qameruj
1930-08-25,0.7846485784933833,7.761046489815249,1.4689635332270647,1.4689635332270647,,AT_Qameruj
1930-08-26,0.8264773712785483,7.548626704517513,1.1678578484099724,1.1678578484099724,,AT_Qameruj
1930-08-27,1.391392573622843,6.855724170080492,1.3998612347960624,1.3998612347960624,,AT_Qameruj
1930-08-28,1.0479767714286556,6.165805703334946,2.0078212860582574,2.0078212860582574,,AT_Qameruj
1930-08-29,0.42556955835840793,6.544268393784386,2.479618036117414,2.479618036117414,,AT_Qameruj
1930-08-30,0.648842043676218,7.060330473301863,2.7185202037481764,2.7185202037481764,,AT_Qameruj
1930-08-31,0.9598211474090099,7.035807315760289,2.3172751138331265,2.3172751138331265,,AT_Qameruj
1930-09-01,0.4693093036337744,7.318813925830628,2.9817593306516543,2.9817593306516543,,AT_Qameruj
1930-09-02,0.06582041232365957,7.6528344869332505,2.016783598918798,2.016783598918798,,AT_Qameruj
1930-09-03,-0.6687623341040462,8.704870253352267,2.1575978840211323,2.1575978840211323,,AT_Qameruj
1930-09-04,-0.022140837391264066,9.440408078445472,1.4808301576145428,1.4808301576145428,,AT_Qameruj
1930-09-05,1.7270374777309627,9.96951189849336,1.358344477091263,1.358344477091263,,AT_Qameruj
1930-09-06,2.3929445952537565,9.255538558206041,1.9780160472521133,1.9780160472521133,,AT_Qameruj
1930-09-07,2.1222617634020438,9.680430851514501,1.4713870714664083,1.4713870714664083,14.2,AT_Qameruj
1930-09-08,2.2956753277476327,9.284101107824227,1.521200906942844,1.521200906942844,13.4,AT_Qameruj
1930-09-09,2.3986081928799283,7.256280689977804,1.607578642540899,1.607578642540899,10.1,AT_Qameruj
1930-09-10,1.7223017761456856,6.4425422295181685,2.0382341915066733,2.0382341915066733,11.2,AT_Qameruj
1930-09-11,0.9915865207525452,5.570174150243945,1.9459449791866372,1.9459449791866372,8.3,AT_Qameruj
1930-09-12,-0.20620726067499212,4.201665635412884,2.4164218303223484,2.4164218303223484,5.5,AT_Qameruj
1930-09-13,-0.8392212790447944,3.026054852410706,2.2610508138512566,2.2610508138512566,2.4,AT_Qameruj
1930-09-14,-1.2490193967404133,2.327294304586413,2.293839159599875,2.293839159599875,2.7,AT_Qameruj
1930-09-15,-1.3213479600820779,2.0400298170849753,2.2252642052450153,2.2252642052450153,1.3,AT_Qameruj
1930-09-16,-1.7576291241495663,2.1217788466462206,2.2266013538192952,2.2266013538192952,3.9,AT_Qameruj
1930-09-17,-2.4994627703681536,2.8177676965972704,1.9080607945603898,1.9080607945603898,8.6,AT_Qameruj
1930-09-18,-3.518731796915444,2.90613859920472,2.2363618946138333,2.2363618946138333,4.9,AT_Qameruj
1930-09-19,-4.83888785655441,2.8390071840377713,3.6863441773692758,3.6863441773692758,4.1,AT_Qameruj
1930-09-20,-5.769468714910766,3.031224469457757,3.4487409264871642,3.4487409264871642,4.2,AT_Qameruj
1930-09-21,-5.540283387709392,3.382415608833598,2.6761472815010503,2.6761472815010503,4.5,AT_Qameruj
1930-09-22,-4.664534310182731,4.157298881050757,3.2131476878041467,3.2131476878041467,6.5,AT_Qameruj
1930-09-23,-4.214464594662846,4.215369270326855,2.96398858171045,2.96398858171045,4.7,AT_Qameruj
1930-09-24,-5.498072672998717,3.253227654516381,2.707577679425088,2.707577679425088,6.2,AT_Qameruj
1930-09-25,-5.476827948823747,3.355470503884264,2.872728322696428,2.872728322696428,5.3,AT_Qameruj
1930-09-26,-5.677632249392157,2.6790817693905415,2.9095027834402596,2.9095027834402596,0.8,AT_Qameruj
1930-09-27,-5.318221183045976,-2.477712911688662,2.9912926546707608,2.9912926546707608,-2.8,AT_Qameruj
1930-09-28,-5.660019313830075,-2.916697147236408,3.1143628587830174,3.1143628587830174,-4.7,AT_Qameruj
1930-09-29,-4.533542289936324,0.2781146961148915,3.281822196171388,3.281822196171388,-2.5,AT_Qameruj
1930-09-30,-4.494745614963365,1.9303906005794618,4.602595381139791,4.602595381139791,-1.9,AT_Qameruj
1930-10-01,-5.375411716457047,0.3898670225401428,4.659761888657527,4.659761888657527,-4.0,AT_Qameruj
1930-10-02,-7.35458107546261,4.2870722959268335,4.911987947916974,4.911987947916974,-2.8,AT_Qameruj
1930-10-03,-6.502950518618356,2.9593474484497646,3.5759844174454347,3.5759844174454347,-1.1,AT_Qameruj
1930-10-04,-6.170064631280848,1.004247356805437,1.6640287597202796,1.6640287597202796,1.1,AT_Qameruj
1930-10-05,-6.139121743221672,0.015311773974502785,2.0992868022952784,2.0992868022952784,-0.1,AT_Qameruj
1930-10-06,-5.22105260676286,2.02766317076943,1.6261946926674062,1.6261946926674062,2.4,AT_Qameruj
1930-10-07,-3.7878898991722503,2.7633593364196036,1.151151244875181,1.151151244875181,3.5,AT_Qameruj
1930-10-08,-4.75479112687071,-4.618028677671535,1.218472526885213,1.218472526885213,-0.5,AT_Qameruj
1930-10-09,-10.700480355717005,-5.692262071877152,1.937687530042025,1.937687530042025,-4.1,AT_Qameruj
1930-10-10,-10.309188843137392,-2.610241684718166,2.7752440296081655,2.7752440296081655,-3.1,AT_Qameruj
1930-10-11,-7.667086786337849,0.2654421010456547,3.7568329914078404,3.7568329914078404,1.7,AT_Qameruj
1930-10-12,-7.324801826151933,-1.0919212225158477,1.5211520787353536,1.5211520787353536,1.0,AT_Qameruj
1930-10-13,-9.026062723346055,-2.8809605909854197,2.1928372705555317,2.1928372705555317,-2.6,AT_Qameruj
1930-10-14,-12.689751926039424,-6.568841319683268,2.170472021429694,2.170472021429694,-3.4,AT_Qameruj
1930-10-15,-16.305158369400658,-8.257833470889867,2.2475463778720277,2.2475463778720277,-7.4,AT_Qameruj
1930-10-16,-18.684752485673055,-9.641197738274087,1.9477147823437895,1.9477147823437895,-7.6,AT_Qameruj
1930-10-17,-19.700479052494323,-9.646320285073447,1.7181793247647947,1.7181793247647947,-6.9,AT_Qameruj
1930-10-18,-19.236133429176586,-7.827337890742661,3.201353410144974,3.201353410144974,-7.8,AT_Qameruj
1930-10-19,-16.529870521357175,-5.893656495265435,3.601411661280188,3.601411661280188,-6.3,AT_Qameruj
1930-10-20,-8.679506113993549,2.8029833211132216,1.7968646901596628,1.7968646901596628,-2.6,AT_Qameruj
1930-10-21,-8.234543562127834,0.1735443931284868,1.558872645862695,1.558872645862695,-0.9,AT_Qameruj
1930-10-22,-10.818894487849395,-4.062288693578496,1.7252253559800388,1.7252253559800388,0.2,AT_Qameruj
1930-10-23,-12.383680396481966,-6.210843316493555,1.5951999682840539,1.5951999682840539,-4.8,AT_Qameruj
1930-10-24,-12.8725574921202,-5.687832583298957,2.78336553043186,2.78336553043186,-2.8,AT_Qameruj
1930-10-25,-13.116041198523638,-5.835855796839286,2.4182644002453237,2.4182644002453237,-3.6,AT_Qameruj
1930-10-26,-16.91628535926279,-6.722809200048034,2.2453321659614844,2.2453321659614844,-7.4,AT_Qameruj
1930-10-27,-17.761327065294086,-7.750163747137186,2.15562794090895,2.15562794090895,-11.7,AT_Qameruj
1930-10-28,-20.919343147037775,-11.359205310366754,1.3437947913745765,1.3437947913745765,-12.6,AT_Qameruj
1930-10-29,-22.515246128837482,-12.274543132819034,1.69630257291544,1.69630257291544,-15.5,AT_Qameruj
1930-10-30,-23.006037137542283,-9.148404524503757,1.6861399093422489,1.6861399093422489,-11.8,AT_Qameruj
1930-10-31,-20.886234058812903,-5.195873128856523,2.257735107617863,2.257735107617863,-6.2,AT_Qameruj
1930-11-01,-16.652249765289334,-4.987788878162674,2.8605890103964593,2.8605890103964593,-8.9,AT_Qameruj
1930-11-02,-13.882290503105532,-4.801544595387589,3.101987709460422,3.101987709460422,-9.6,AT_Qameruj
1930-11-03,-11.690865739469917,-6.292948068324276,1.9827254151619016,1.9827254151619016,-3.5,AT_Qameruj
1930-11-04,-9.906716393953431,-7.910120458287056,1.9572908929254507,1.9572908929254507,-3.3,AT_Qameruj
1930-11-05,-9.78169215603218,-9.741524571514589,1.6703777798197057,1.6703777798197057,-9.9,AT_Qameruj
1930-11-06,-10.611829691609781,-13.243564061439947,1.9947165655140493,1.9947165655140493,-13.0,AT_Qameruj
1930-11-07,-14.039633258869276,-14.179259940536255,2.8832471262565558,2.8832471262565558,-16.0,AT_Qameruj
1930-11-08,-10.460162032418276,-13.612316520805518,3.2314459152230426,3.2314459152230426,-11.5,AT_Qameruj
1930-11-09,-9.996459547126488,-14.110991425183627,2.21128200053573,2.21128200053573,-7.1,AT_Qameruj
1930-11-10,-14.274589635074141,-14.667191178964895,3.6501308246504895,3.6501308246504895,-10.6,AT_Qameruj
1930-11-11,-19.136267928443793,-14.121934541840925,2.0723563767197435,2.0723563767197435,-16.1,AT_Qameruj
1930-11-12,-19.300800331464405,-15.413878981704237,2.783908055886798,2.783908055886798,-13.4,AT_Qameruj
1930-11-13,-17.619381342105832,-13.190674252524989,3.9405838984083723,3.9405838984083723,-14.8,AT_Qameruj
1930-11-14,-18.49511031991556,-12.324688215291754,4.661679798020379,4.661679798020379,-9.1,AT_Qameruj
1930-11-15,-18.558947415595053,-10.07672379343083,4.178397722293909,4.178397722293909,-9.5,AT_Qameruj
1930-11-16,-16.946865617205578,-5.9607031119298535,4.533002034597926,4.533002034597926,-4.5,AT_Qameruj
1930-11-17,-15.10285229699653,-1.7219503971001746,2.946033132106802,2.946033132106802,-1.4,AT_Qameruj
1930-11-18,-13.321176260960272,0.20695575602376426,3.965131041846828,3.965131041846828,-3.5,AT_Qameruj
1930-11-19,-9.229234883644505,0.9528542530090647,4.919542816369903,4.919542816369903,2.3,AT_Qameruj
1930-11-20,-6.498320304770634,-2.8419635718482423,3.4879364784394924,3.4879364784394924,-0.3,AT_Qameruj
1930-11-21,-8.353102569383296,-5.38716163342485,2.1742424489699372,2.1742424489699372,-1.7,AT_Qameruj
1930-11-22,-9.475164113012633,-7.484130878790441,1.4384835553884898,1.4384835553884898,-3.5,AT_Qameruj
1930-11-23,-8.169861398920137,-10.778409068437664,1.310403981008765,1.310403981008765,-10.9,AT_Qameruj
1930-11-24,-5.292069891553687,-13.025717941984677,1.4993790345130025,1.4993790345130025,-13.3,AT_Qameruj
1930-11-25,-6.514315660508695,-12.607558006280371,1.71952357179022,1.71952357179022,-14.6,AT_Qameruj
1930-11-26,-10.362694588431518,-9.844560738916417,1.577396750894294,1.577396750894294,-5.5,AT_Qameruj
